Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,X,Y,Z,Temperature [C]
2020-09-16 12:09:44 PM,-1,-5,-24,9.5
2020-09-16 12:09:46 PM,-2,-2,-22,9.5
2020-09-16 12:09:48 PM,-9,-1,-20,9.5
2020-09-16 12:09:50 PM,-4,0,-24,9.5
2020-09-16 12:09:52 PM,-1,3,-20,9.5
2020-09-16 12:09:54 PM,-3,11,-21,9.5
2020-09-16 12:09:56 PM,4,8,-28,9.5
2020-09-16 12:09:58 PM,-3,-2,-26,9.5
2020-09-16 12:10:00 PM,-3,1,-21,9.5
2020-09-16 12:10:02 PM,0,1,-21,9.5
2020-09-16 12:10:04 PM,2,4,-23,9.5
2020-09-16 12:10:06 PM,0,3,-25,9.5
2020-09-16 12:10:08 PM,-2,0,-20,9.5
2020-09-16 12:10:10 PM,-2,3,-18,9.5
2020-09-16 12:10:12 PM,-4,7,-26,9.5
2020-09-16 12:10:14 PM,1,7,-21,9.5
2020-09-16 12:10:16 PM,0,4,-22,9.5
2020-09-16 12:10:18 PM,-2,0,-23,9.5
2020-09-16 12:10:20 PM,-1,3,-24,9.5
2020-09-16 12:10:22 PM,2,5,-22,9.5
2020-09-16 12:10:24 PM,1,3,-22,9.5
2020-09-16 12:10:26 PM,7,7,-21,9.5
2020-09-16 12:10:28 PM,-3,4,-23,9.5
2020-09-16 12:10:30 PM,1,0,-18,9.5
2020-09-16 12:10:32 PM,-6,2,-23,9.5
2020-09-16 12:10:34 PM,-5,-2,-22,9.5
2020-09-16 12:10:36 PM,0,1,-23,9.5
2020-09-16 12:10:38 PM,-1,5,-22,9.5
2020-09-16 12:10:40 PM,-1,4,-22,9.5
2020-09-16 12:10:42 PM,-1,1,-23,9.5
2020-09-16 12:10:44 PM,-2,3,-21,9.5
2020-09-16 12:10:46 PM,-1,9,-21,9.5
2020-09-16 12:10:48 PM,-8,9,-22,9.5
2020-09-16 12:10:50 PM,0,6,-24,9.5
2020-09-16 12:10:52 PM,-4,5,-25,9.5
2020-09-16 12:10:54 PM,-3,11,-22,9.5
2020-09-16 12:10:56 PM,-4,5,-28,9.5
2020-09-16 12:10:58 PM,-1,-3,-21,9.5
2020-09-16 12:11:00 PM,-6,-1,-23,9.5
2020-09-16 12:11:02 PM,-7,-1,-22,9.5
2020-09-16 12:11:04 PM,-4,-4,-21,9.5
2020-09-16 12:11:06 PM,-4,1,-22,9.5
2020-09-16 12:11:08 PM,-2,-2,-21,9.5
2020-09-16 12:11:10 PM,-3,6,-23,9.5
2020-09-16 12:11:12 PM,1,12,-27,9.5
2020-09-16 12:11:14 PM,-8,-1,-21,9.5
2020-09-16 12:11:16 PM,-2,-6,-26,9.5
2020-09-16 12:11:18 PM,-4,-13,-21,9.5
2020-09-16 12:11:20 PM,-3,-5,-22,9.5
2020-09-16 12:11:22 PM,-4,-9,-21,9.5
2020-09-16 12:11:24 PM,-2,-10,-22,9.5
2020-09-16 12:11:26 PM,-3,-8,-22,9.5
2020-09-16 12:11:28 PM,-4,-8,-21,9.5
2020-09-16 12:11:30 PM,-2,-8,-22,9.5
2020-09-16 12:11:32 PM,-1,-11,-21,9.5
2020-09-16 12:11:34 PM,-4,-6,-22,9.5
2020-09-16 12:11:36 PM,-3,-11,-21,9.5
2020-09-16 12:11:38 PM,-2,1,-22,9.0
2020-09-16 12:11:40 PM,-8,6,-23,9.0
2020-09-16 12:11:42 PM,-1,8,-23,9.0
2020-09-16 12:11:44 PM,-1,3,-27,9.0
2020-09-16 12:11:46 PM,-8,-1,-20,9.0
2020-09-16 12:11:48 PM,-3,6,-26,9.0
2020-09-16 12:11:50 PM,-2,1,-22,9.0
2020-09-16 12:11:52 PM,-5,-1,-25,9.5
2020-09-16 12:11:54 PM,-2,1,-23,9.5
2020-09-16 12:11:56 PM,-4,4,-20,9.5
2020-09-16 12:11:58 PM,-1,0,-23,9.5
2020-09-16 12:12:00 PM,-2,1,-22,9.5
2020-09-16 12:12:02 PM,-2,5,-20,9.5
2020-09-16 12:12:04 PM,-3,2,-24,9.5
2020-09-16 12:12:06 PM,1,12,-24,9.5
2020-09-16 12:12:08 PM,-4,-4,-20,9.5
2020-09-16 12:12:10 PM,-5,-6,-22,9.5
2020-09-16 12:12:12 PM,-6,-4,-24,9.5
2020-09-16 12:12:14 PM,-6,-9,-22,9.5
2020-09-16 12:12:16 PM,-4,-9,-21,9.5
2020-09-16 12:12:18 PM,-6,-5,-23,9.5
2020-09-16 12:12:20 PM,-5,0,-24,9.5
2020-09-16 12:12:22 PM,-5,-10,-21,9.0
2020-09-16 12:12:24 PM,1,-6,-25,9.0
2020-09-16 12:12:26 PM,-6,4,-25,9.0
2020-09-16 12:12:28 PM,2,-4,-21,9.0
2020-09-16 12:12:30 PM,0,0,-23,9.0
2020-09-16 12:12:32 PM,-2,1,-24,9.0
2020-09-16 12:12:34 PM,0,-2,-22,9.0
2020-09-16 12:12:36 PM,-3,3,-23,9.0
2020-09-16 12:12:38 PM,-4,-4,-22,9.0
2020-09-16 12:12:40 PM,-4,-4,-24,9.0
2020-09-16 12:12:42 PM,-1,1,-23,9.0
2020-09-16 12:12:44 PM,-6,1,-24,9.0
2020-09-16 12:12:46 PM,0,-3,-23,9.0
2020-09-16 12:12:48 PM,-2,-3,-20,9.0
2020-09-16 12:12:50 PM,-7,7,-23,9.0
2020-09-16 12:12:52 PM,-11,3,-16,9.0
2020-09-16 12:12:54 PM,1,-3,-26,9.0
2020-09-16 12:12:56 PM,-5,-6,-21,9.0
2020-09-16 12:12:58 PM,-2,-9,-21,9.0
2020-09-16 12:13:00 PM,-3,-8,-21,9.0
2020-09-16 12:13:02 PM,-3,-7,-20,9.0
2020-09-16 12:13:04 PM,-3,0,-21,9.0
2020-09-16 12:13:06 PM,-8,4,-22,9.0
2020-09-16 12:13:08 PM,-7,2,-24,9.0
2020-09-16 12:13:10 PM,-5,-1,-23,9.0
2020-09-16 12:13:12 PM,-6,-2,-23,9.0
2020-09-16 12:13:14 PM,1,-4,-25,9.0
2020-09-16 12:13:16 PM,-7,-4,-26,9.0
2020-09-16 12:13:18 PM,-4,-6,-23,9.0
2020-09-16 12:13:20 PM,-4,-4,-23,9.0
2020-09-16 12:13:22 PM,-3,-4,-22,9.0
2020-09-16 12:13:24 PM,-4,-6,-22,9.0
2020-09-16 12:13:26 PM,-5,-5,-22,9.0
2020-09-16 12:13:28 PM,-4,-5,-22,9.0
2020-09-16 12:13:30 PM,-5,-4,-22,9.0
2020-09-16 12:13:32 PM,3,-3,-23,9.0
2020-09-16 12:13:34 PM,-6,-1,-23,9.0
2020-09-16 12:13:36 PM,-3,4,-25,9.0
2020-09-16 12:13:38 PM,-8,3,-22,9.0
2020-09-16 12:13:40 PM,-1,4,-22,9.0
2020-09-16 12:13:42 PM,-4,-4,-19,9.0
2020-09-16 12:13:44 PM,-5,1,-24,9.0
2020-09-16 12:13:46 PM,-4,-2,-23,9.0
2020-09-16 12:13:48 PM,-5,-4,-24,9.0
2020-09-16 12:13:50 PM,-4,-2,-24,9.0
2020-09-16 12:13:52 PM,-4,0,-23,9.0
2020-09-16 12:13:54 PM,-4,4,-22,9.0
2020-09-16 12:13:56 PM,-2,-7,-20,9.0
2020-09-16 12:13:58 PM,-5,6,-22,9.0
2020-09-16 12:14:00 PM,-5,2,-22,9.0
2020-09-16 12:14:02 PM,-2,2,-21,9.0
2020-09-16 12:14:04 PM,-6,3,-21,9.0
2020-09-16 12:14:06 PM,-3,-1,-19,9.0
2020-09-16 12:14:08 PM,-1,-5,-22,9.0
2020-09-16 12:14:10 PM,-5,0,-24,9.0
2020-09-16 12:14:12 PM,-3,-5,-24,9.0
2020-09-16 12:14:14 PM,-4,-6,-23,9.0
2020-09-16 12:14:16 PM,-5,-5,-22,9.0
2020-09-16 12:14:18 PM,-4,-5,-24,9.0
2020-09-16 12:14:20 PM,-4,-6,-22,9.0
2020-09-16 12:14:22 PM,-4,-4,-21,9.0
2020-09-16 12:14:24 PM,0,-1,-20,9.0
2020-09-16 12:14:26 PM,-5,1,-25,9.0
2020-09-16 12:14:28 PM,-6,2,-23,9.0
2020-09-16 12:14:30 PM,-7,7,-23,9.0
2020-09-16 12:14:32 PM,-4,1,-25,9.0
2020-09-16 12:14:34 PM,-5,0,-21,9.0
2020-09-16 12:14:36 PM,-3,0,-26,9.0
2020-09-16 12:14:38 PM,-4,12,-23,9.0
2020-09-16 12:14:40 PM,-4,4,-21,9.0
2020-09-16 12:14:42 PM,-5,4,-24,9.0
2020-09-16 12:14:44 PM,-2,-3,-21,9.0
2020-09-16 12:14:46 PM,-4,2,-22,9.0
2020-09-16 12:14:48 PM,-4,0,-22,9.0
2020-09-16 12:14:50 PM,-4,1,-23,9.0
2020-09-16 12:14:52 PM,-2,-1,-22,9.0
2020-09-16 12:14:54 PM,0,-6,-19,9.0
2020-09-16 12:14:56 PM,-9,-6,-20,9.0
2020-09-16 12:14:58 PM,-3,-3,-21,9.0
2020-09-16 12:15:00 PM,-2,-5,-24,9.0
2020-09-16 12:15:02 PM,0,-1,-24,9.0
2020-09-16 12:15:04 PM,-1,-2,-23,9.0
2020-09-16 12:15:06 PM,0,-2,-22,9.0
2020-09-16 12:15:08 PM,-2,-5,-21,9.0
2020-09-16 12:15:10 PM,2,5,-21,9.0
2020-09-16 12:15:12 PM,-2,-1,-25,9.0
2020-09-16 12:15:14 PM,-7,0,-23,9.0
2020-09-16 12:15:16 PM,-4,0,-23,9.0
2020-09-16 12:15:18 PM,-5,1,-23,9.0
2020-09-16 12:15:20 PM,0,2,-20,9.0
2020-09-16 12:15:22 PM,-4,4,-23,9.0
2020-09-16 12:15:24 PM,-1,2,-23,9.0
2020-09-16 12:15:26 PM,-2,2,-24,9.0
2020-09-16 12:15:28 PM,-1,3,-23,9.0
2020-09-16 12:15:30 PM,-3,2,-23,9.0
2020-09-16 12:15:32 PM,-5,6,-24,9.0
2020-09-16 12:15:34 PM,-4,1,-23,9.0
2020-09-16 12:15:36 PM,-4,1,-23,9.0
2020-09-16 12:15:38 PM,-3,0,-24,9.0
2020-09-16 12:15:40 PM,-3,0,-24,9.0
2020-09-16 12:15:42 PM,0,0,-22,9.0
2020-09-16 12:15:44 PM,-4,1,-23,9.0
2020-09-16 12:15:46 PM,-5,-3,-23,9.0
2020-09-16 12:15:48 PM,-1,-1,-24,9.0
2020-09-16 12:15:50 PM,-19,4,-23,9.0
2020-09-16 12:15:52 PM,-4,14,-21,9.0
2020-09-16 12:15:54 PM,1,12,-22,9.0
2020-09-16 12:15:56 PM,-3,4,-21,9.0
2020-09-16 12:15:58 PM,-2,-3,-21,9.0
2020-09-16 12:16:00 PM,-5,3,-21,9.0
2020-09-16 12:16:02 PM,-4,0,-24,9.0
2020-09-16 12:16:04 PM,-6,0,-23,9.0
2020-09-16 12:16:06 PM,-3,-1,-22,9.0
2020-09-16 12:16:08 PM,-4,-1,-22,9.0
2020-09-16 12:16:10 PM,-5,5,-23,8.5
2020-09-16 12:16:12 PM,-6,0,-23,8.5
2020-09-16 12:16:14 PM,-3,6,-25,8.5
2020-09-16 12:16:16 PM,-1,1,-21,8.5
2020-09-16 12:16:18 PM,-4,3,-23,8.5
2020-09-16 12:16:20 PM,-2,0,-21,8.5
2020-09-16 12:16:22 PM,-9,12,-21,8.5
2020-09-16 12:16:24 PM,-3,11,-21,9.0
2020-09-16 12:16:26 PM,3,3,-25,9.0
2020-09-16 12:16:28 PM,-1,5,-24,9.0
2020-09-16 12:16:30 PM,0,-3,-23,9.0
2020-09-16 12:16:32 PM,-3,-4,-21,9.0
2020-09-16 12:16:34 PM,-4,-5,-22,9.0
2020-09-16 12:16:36 PM,-3,-1,-25,9.0
2020-09-16 12:16:38 PM,0,1,-24,9.0
2020-09-16 12:16:40 PM,5,4,-22,9.0
2020-09-16 12:16:42 PM,-2,-2,-26,9.0
2020-09-16 12:16:44 PM,-5,8,-25,9.0
2020-09-16 12:16:46 PM,-2,5,-21,9.0
2020-09-16 12:16:48 PM,-6,-3,-22,9.0
2020-09-16 12:16:50 PM,-3,-11,-24,9.0
2020-09-16 12:16:52 PM,0,-5,-23,9.0
2020-09-16 12:16:54 PM,0,-3,-23,9.0
2020-09-16 12:16:56 PM,-5,3,-22,9.0
2020-09-16 12:16:58 PM,-3,4,-19,9.0
2020-09-16 12:17:00 PM,2,0,-21,9.0
2020-09-16 12:17:02 PM,-5,4,-23,9.0
2020-09-16 12:17:04 PM,-4,-2,-22,9.0
2020-09-16 12:17:06 PM,-7,5,-20,9.0
2020-09-16 12:17:08 PM,-5,-1,-24,9.0
2020-09-16 12:17:10 PM,-4,4,-25,9.0
2020-09-16 12:17:12 PM,-8,2,-23,9.0
2020-09-16 12:17:14 PM,-8,5,-24,9.0
2020-09-16 12:17:16 PM,-5,2,-25,9.0
2020-09-16 12:17:18 PM,-3,0,-22,9.0
2020-09-16 12:17:20 PM,-5,0,-23,9.0
2020-09-16 12:17:22 PM,-5,0,-23,9.0
2020-09-16 12:17:24 PM,-3,2,-25,9.0
2020-09-16 12:17:26 PM,-4,2,-23,9.0
2020-09-16 12:17:28 PM,-2,-5,-21,9.0
2020-09-16 12:17:30 PM,-3,0,-25,9.0
2020-09-16 12:17:32 PM,-3,-6,-23,9.0
2020-09-16 12:17:34 PM,-5,-1,-22,9.0
2020-09-16 12:17:36 PM,-4,-1,-22,9.0
2020-09-16 12:17:38 PM,-7,2,-24,9.0
2020-09-16 12:17:40 PM,-8,0,-22,9.0
2020-09-16 12:17:42 PM,-6,4,-21,9.0
2020-09-16 12:17:44 PM,-6,4,-22,9.0
2020-09-16 12:17:46 PM,-3,1,-22,9.0
2020-09-16 12:17:48 PM,-7,2,-20,9.0
2020-09-16 12:17:50 PM,-6,3,-22,9.0
2020-09-16 12:17:52 PM,-4,-1,-24,9.0
2020-09-16 12:17:54 PM,-5,4,-23,9.0
2020-09-16 12:17:56 PM,-6,4,-17,9.0
2020-09-16 12:17:58 PM,-5,2,-24,9.0
2020-09-16 12:18:00 PM,-4,1,-19,9.0
2020-09-16 12:18:02 PM,0,-7,-22,9.0
2020-09-16 12:18:04 PM,-4,-2,-21,9.0
2020-09-16 12:18:06 PM,-3,-4,-22,9.0
2020-09-16 12:18:08 PM,-2,-4,-22,9.0
2020-09-16 12:18:10 PM,-2,-3,-24,8.5
2020-09-16 12:18:12 PM,-1,-3,-24,8.5
2020-09-16 12:18:14 PM,-2,1,-23,8.5
2020-09-16 12:18:16 PM,0,2,-22,8.5
2020-09-16 12:18:18 PM,-1,0,-22,8.5
2020-09-16 12:18:20 PM,-1,0,-24,8.5
2020-09-16 12:18:22 PM,5,3,-23,8.5
2020-09-16 12:18:24 PM,3,1,-22,8.5
2020-09-16 12:18:26 PM,5,4,-22,8.5
2020-09-16 12:18:28 PM,-2,1,-23,8.5
2020-09-16 12:18:30 PM,-1,1,-23,8.5
2020-09-16 12:18:32 PM,-3,-2,-21,8.5
2020-09-16 12:18:34 PM,1,-4,-24,8.5
2020-09-16 12:18:36 PM,3,2,-21,8.5
2020-09-16 12:18:38 PM,1,-4,-24,8.5
2020-09-16 12:18:40 PM,0,3,-24,8.5
2020-09-16 12:18:42 PM,1,4,-24,8.5
2020-09-16 12:18:44 PM,0,-2,-25,8.5
2020-09-16 12:18:46 PM,2,1,-25,8.5
2020-09-16 12:18:48 PM,3,-1,-25,8.5
2020-09-16 12:18:50 PM,-2,-1,-23,8.5
2020-09-16 12:18:52 PM,2,-3,-25,8.5
2020-09-16 12:18:54 PM,-5,-5,-24,8.5
2020-09-16 12:18:56 PM,-7,-2,-21,8.5
2020-09-16 12:18:58 PM,-5,4,-20,8.5
2020-09-16 12:19:00 PM,-7,8,-26,8.5
2020-09-16 12:19:02 PM,-3,4,-21,8.5
2020-09-16 12:19:04 PM,-5,-1,-21,8.5
2020-09-16 12:19:06 PM,0,3,-25,8.5
2020-09-16 12:19:08 PM,-10,-1,-24,8.5
2020-09-16 12:19:10 PM,-2,-2,-21,8.0
2020-09-16 12:19:12 PM,-4,9,-23,8.0
2020-09-16 12:19:14 PM,-3,-1,-25,8.0
2020-09-16 12:19:16 PM,-3,0,-25,8.0
2020-09-16 12:19:18 PM,-6,-3,-25,8.0
2020-09-16 12:19:20 PM,-1,2,-22,8.0
2020-09-16 12:19:22 PM,-5,1,-25,8.0
2020-09-16 12:19:24 PM,-1,1,-23,8.0
2020-09-16 12:19:26 PM,0,1,-22,8.5
2020-09-16 12:19:28 PM,-3,0,-24,8.5
2020-09-16 12:19:30 PM,1,-4,-23,8.5
2020-09-16 12:19:32 PM,-2,-2,-23,8.5
2020-09-16 12:19:34 PM,0,1,-23,8.5
2020-09-16 12:19:36 PM,0,-4,-23,8.5
2020-09-16 12:19:38 PM,2,-1,-22,8.5
2020-09-16 12:19:40 PM,0,0,-23,8.5
2020-09-16 12:19:42 PM,1,-5,-24,8.5
2020-09-16 12:19:44 PM,0,0,-19,8.5
2020-09-16 12:19:46 PM,-4,2,-19,8.5
2020-09-16 12:19:48 PM,-3,-1,-22,8.5
2020-09-16 12:19:50 PM,-1,-5,-23,8.5
2020-09-16 12:19:52 PM,-4,-3,-22,8.5
2020-09-16 12:19:54 PM,-5,1,-22,8.5
2020-09-16 12:19:56 PM,-3,1,-23,8.5
2020-09-16 12:19:58 PM,-4,6,-23,8.5
2020-09-16 12:20:00 PM,-3,0,-24,8.5
2020-09-16 12:20:02 PM,-1,-1,-23,8.5
2020-09-16 12:20:04 PM,-4,10,-21,8.5
2020-09-16 12:20:06 PM,-8,2,-24,8.5
2020-09-16 12:20:08 PM,-4,-4,-23,8.5
2020-09-16 12:20:10 PM,0,-4,-23,8.5
2020-09-16 12:20:12 PM,-2,-2,-25,8.5
2020-09-16 12:20:14 PM,-3,-2,-21,8.5
2020-09-16 12:20:16 PM,-3,-4,-23,8.5
2020-09-16 12:20:18 PM,-1,-3,-23,8.5
2020-09-16 12:20:20 PM,-3,-4,-23,8.5
2020-09-16 12:20:22 PM,-2,-2,-22,8.5
2020-09-16 12:20:24 PM,-3,1,-22,8.5
2020-09-16 12:20:26 PM,-2,-1,-21,8.5
2020-09-16 12:20:28 PM,-1,-4,-24,8.5
2020-09-16 12:20:30 PM,0,-1,-21,8.5
2020-09-16 12:20:32 PM,-2,1,-23,8.5
2020-09-16 12:20:34 PM,-3,-2,-24,8.5
2020-09-16 12:20:36 PM,2,3,-24,8.5
2020-09-16 12:20:38 PM,-1,3,-22,8.5
2020-09-16 12:20:40 PM,1,3,-20,8.5
2020-09-16 12:20:42 PM,-2,-1,-25,8.5
2020-09-16 12:20:44 PM,-1,7,-22,8.5
2020-09-16 12:20:46 PM,-4,-3,-23,8.5
2020-09-16 12:20:48 PM,0,2,-18,8.5
2020-09-16 12:20:50 PM,-5,-4,-24,8.5
2020-09-16 12:20:52 PM,-4,-1,-23,8.5
2020-09-16 12:20:54 PM,-4,2,-20,8.5
2020-09-16 12:20:56 PM,-4,0,-22,8.5
2020-09-16 12:20:58 PM,1,5,-22,8.5
2020-09-16 12:21:00 PM,-1,0,-18,8.5
2020-09-16 12:21:02 PM,-23,-3,-28,8.5
2020-09-16 12:21:04 PM,-6,-2,-25,8.5
2020-09-16 12:21:06 PM,-5,-4,-25,8.5
2020-09-16 12:21:08 PM,-5,-1,-22,8.5
2020-09-16 12:21:10 PM,-4,-1,-21,8.5
2020-09-16 12:21:12 PM,-4,2,-20,8.5
2020-09-16 12:21:14 PM,-6,-2,-22,8.5
2020-09-16 12:21:16 PM,-5,4,-25,8.5
2020-09-16 12:21:18 PM,-5,-2,-22,8.5
2020-09-16 12:21:20 PM,-9,1,-22,8.5
2020-09-16 12:21:22 PM,-2,4,-23,8.5
2020-09-16 12:21:24 PM,-1,4,-21,8.5
2020-09-16 12:21:26 PM,-7,-8,-22,8.5
2020-09-16 12:21:28 PM,0,2,-22,8.5
2020-09-16 12:21:30 PM,1,1,-25,8.5
2020-09-16 12:21:32 PM,-2,-2,-23,8.5
2020-09-16 12:21:34 PM,-4,-3,-23,8.5
2020-09-16 12:21:36 PM,-4,0,-22,8.5
2020-09-16 12:21:38 PM,-3,-1,-23,8.5
2020-09-16 12:21:40 PM,-3,-2,-24,8.5
2020-09-16 12:21:42 PM,-3,0,-23,8.5
2020-09-16 12:21:44 PM,-1,3,-18,8.5
2020-09-16 12:21:46 PM,-4,-2,-28,8.5
2020-09-16 12:21:48 PM,-5,-1,-20,8.5
2020-09-16 12:21:50 PM,-7,-2,-23,8.5
2020-09-16 12:21:52 PM,-3,-1,-22,8.5
2020-09-16 12:21:54 PM,-4,-2,-23,8.5
2020-09-16 12:21:56 PM,-5,-3,-23,8.5
2020-09-16 12:21:58 PM,-5,1,-24,8.5
2020-09-16 12:22:00 PM,-5,3,-25,8.5
2020-09-16 12:22:02 PM,-2,-8,-21,8.5
2020-09-16 12:22:04 PM,-4,-7,-26,8.5
2020-09-16 12:22:06 PM,-5,-2,-21,8.5
2020-09-16 12:22:08 PM,-7,-1,-24,8.5
2020-09-16 12:22:10 PM,-6,-1,-23,8.5
2020-09-16 12:22:12 PM,-6,0,-22,8.5
2020-09-16 12:22:14 PM,-5,-2,-24,8.5
2020-09-16 12:22:16 PM,-8,0,-22,8.5
2020-09-16 12:22:18 PM,-8,2,-23,8.5
2020-09-16 12:22:20 PM,-6,-1,-23,8.5
2020-09-16 12:22:22 PM,-4,1,-22,8.5
2020-09-16 12:22:24 PM,-6,0,-22,8.5
2020-09-16 12:22:26 PM,-7,3,-22,8.5
2020-09-16 12:22:28 PM,-4,2,-22,8.5
2020-09-16 12:22:30 PM,-5,-2,-26,8.5
2020-09-16 12:22:32 PM,-4,-7,-22,8.5
2020-09-16 12:22:34 PM,-6,-6,-19,8.5
2020-09-16 12:22:36 PM,-1,-2,-25,8.5
2020-09-16 12:22:38 PM,-1,-10,-21,8.5
2020-09-16 12:22:40 PM,-6,-4,-24,8.5
2020-09-16 12:22:42 PM,-3,-3,-24,8.5
2020-09-16 12:22:44 PM,-5,-3,-24,8.5
2020-09-16 12:22:46 PM,-6,-2,-22,8.5
2020-09-16 12:22:48 PM,-4,-4,-22,8.5
2020-09-16 12:22:50 PM,-7,-7,-24,8.5
2020-09-16 12:22:52 PM,-4,-4,-22,8.5
2020-09-16 12:22:54 PM,-3,0,-22,8.5
2020-09-16 12:22:56 PM,-4,4,-22,8.5
2020-09-16 12:22:58 PM,-4,1,-25,8.5
2020-09-16 12:23:00 PM,-3,2,-22,8.5
2020-09-16 12:23:02 PM,-1,1,-22,8.5
2020-09-16 12:23:04 PM,-3,-3,-22,8.5
2020-09-16 12:23:06 PM,-5,-3,-21,8.5
2020-09-16 12:23:08 PM,-2,-5,-24,8.5
2020-09-16 12:23:10 PM,-2,-3,-18,8.5
2020-09-16 12:23:12 PM,-5,4,-22,8.5
2020-09-16 12:23:14 PM,-4,5,-24,8.5
2020-09-16 12:23:16 PM,-4,4,-25,8.5
2020-09-16 12:23:18 PM,-3,8,-23,8.5
2020-09-16 12:23:20 PM,-3,4,-24,8.5
2020-09-16 12:23:22 PM,-4,1,-25,8.5
2020-09-16 12:23:24 PM,-3,3,-22,8.5
2020-09-16 12:23:26 PM,-3,5,-19,8.5
2020-09-16 12:23:28 PM,-2,1,-24,8.5
2020-09-16 12:23:30 PM,-4,1,-23,8.5
2020-09-16 12:23:32 PM,-2,0,-29,8.5
2020-09-16 12:23:34 PM,-4,4,-28,8.5
2020-09-16 12:23:36 PM,-1,-2,-22,8.5
2020-09-16 12:23:38 PM,-3,1,-22,8.5
2020-09-16 12:23:40 PM,-3,8,-23,8.5
2020-09-16 12:23:42 PM,-4,3,-24,8.5
2020-09-16 12:23:44 PM,-3,3,-24,8.5
2020-09-16 12:23:46 PM,-1,-11,-21,8.5
2020-09-16 12:23:48 PM,-2,-4,-23,8.5
2020-09-16 12:23:50 PM,-3,-3,-24,8.5
2020-09-16 12:23:52 PM,-4,0,-20,8.5
2020-09-16 12:23:54 PM,-3,-4,-22,8.5
2020-09-16 12:23:56 PM,-7,1,-22,8.5
2020-09-16 12:23:58 PM,-9,-7,-20,8.0
2020-09-16 12:24:00 PM,-10,-7,-20,8.0
2020-09-16 12:24:02 PM,2,11,-30,8.0
2020-09-16 12:24:04 PM,-10,-1,-23,8.0
2020-09-16 12:24:06 PM,-12,1,-18,8.0
2020-09-16 12:24:08 PM,-17,-1,-22,8.0
2020-09-16 12:24:10 PM,-5,3,-24,8.0
2020-09-16 12:24:12 PM,0,-2,-21,8.5
2020-09-16 12:24:14 PM,-4,-4,-22,8.5
2020-09-16 12:24:16 PM,0,-7,-23,8.5
2020-09-16 12:24:18 PM,-2,-1,-22,8.5
2020-09-16 12:24:20 PM,-4,-6,-22,8.5
2020-09-16 12:24:22 PM,-1,-6,-22,8.5
2020-09-16 12:24:24 PM,-2,-5,-23,8.5
2020-09-16 12:24:26 PM,-7,-4,-24,8.5
2020-09-16 12:24:28 PM,-5,3,-22,8.0
2020-09-16 12:24:30 PM,-4,0,-23,8.0
2020-09-16 12:24:32 PM,-4,-2,-24,8.0
2020-09-16 12:24:34 PM,-3,-4,-23,8.0
2020-09-16 12:24:36 PM,-5,-1,-20,8.0
2020-09-16 12:24:38 PM,-5,0,-21,8.0
2020-09-16 12:24:40 PM,-6,-4,-24,8.0
2020-09-16 12:24:42 PM,-7,-4,-25,8.0
2020-09-16 12:24:44 PM,-3,-2,-22,8.5
2020-09-16 12:24:46 PM,-3,1,-21,8.5
2020-09-16 12:24:48 PM,2,-4,-22,8.5
2020-09-16 12:24:50 PM,1,-3,-22,8.5
2020-09-16 12:24:52 PM,-2,-3,-24,8.5
2020-09-16 12:24:54 PM,-1,3,-23,8.5
2020-09-16 12:24:56 PM,-2,-2,-24,8.5
2020-09-16 12:24:58 PM,-6,2,-23,8.5
2020-09-16 12:25:00 PM,-11,5,-18,8.5
2020-09-16 12:25:02 PM,-7,2,-25,8.5
2020-09-16 12:25:04 PM,-6,-5,-24,8.5
2020-09-16 12:25:06 PM,-4,3,-23,8.5
2020-09-16 12:25:08 PM,-1,0,-22,8.5
2020-09-16 12:25:10 PM,-1,-2,-23,8.5
2020-09-16 12:25:12 PM,-2,4,-23,8.5
2020-09-16 12:25:14 PM,-1,-3,-23,8.0
2020-09-16 12:25:16 PM,-4,-1,-29,8.0
2020-09-16 12:25:18 PM,-3,-1,-23,8.0
2020-09-16 12:25:20 PM,0,7,-27,8.0
2020-09-16 12:25:22 PM,-4,0,-16,8.0
2020-09-16 12:25:24 PM,-7,4,-20,8.0
2020-09-16 12:25:26 PM,-3,6,-21,8.0
2020-09-16 12:25:28 PM,-1,6,-21,8.5
2020-09-16 12:25:30 PM,-3,1,-21,8.5
2020-09-16 12:25:32 PM,-4,-1,-23,8.5
2020-09-16 12:25:34 PM,-3,-3,-23,8.5
2020-09-16 12:25:36 PM,-6,-1,-22,8.5
2020-09-16 12:25:38 PM,-4,-1,-23,8.5
2020-09-16 12:25:40 PM,-1,-4,-23,8.5
2020-09-16 12:25:42 PM,-5,2,-21,8.5
2020-09-16 12:25:44 PM,0,0,-25,8.0
2020-09-16 12:25:46 PM,-4,-1,-26,8.0
2020-09-16 12:25:48 PM,-4,2,-20,8.0
2020-09-16 12:25:50 PM,-4,-1,-24,8.0
2020-09-16 12:25:52 PM,-6,3,-22,8.0
2020-09-16 12:25:54 PM,-5,-3,-22,8.0
2020-09-16 12:25:56 PM,-3,-1,-25,8.0
2020-09-16 12:25:58 PM,-3,-5,-21,8.5
2020-09-16 12:26:00 PM,-8,-2,-24,8.5
2020-09-16 12:26:02 PM,-4,3,-25,8.5
2020-09-16 12:26:04 PM,-3,0,-23,8.5
2020-09-16 12:26:06 PM,-2,6,-24,8.5
