Product Type: Litetrack LR
Product ID: 80378
Firmware Version: V8.99.0

Start Time [GMT],Stop Time [GMT],Proximity ID,Session Time [s],Average RSSI [dBm]
2020-08-13 11:23:22 PM,2020-08-13 11:23:40 PM,30389,18,-38
2020-08-13 11:26:24 PM,2020-08-13 11:26:27 PM,30389,3,45
2020-08-13 11:28:39 PM,2020-08-13 11:28:42 PM,30389,3,56
2020-08-13 11:36:26 PM,2020-08-13 11:36:35 PM,30389,9,-5
2020-08-13 11:38:21 PM,2020-08-13 11:41:35 PM,30389,194,-61
2020-08-13 11:42:48 PM,2020-08-13 11:42:54 PM,30389,6,51
2020-08-14 1:12:32 AM,2020-08-14 1:12:38 AM,30385,6,43
2020-08-14 2:06:26 AM,2020-08-14 2:06:26 AM,30390,0,-83
2020-08-14 2:54:58 AM,2020-08-14 2:55:13 AM,30380,15,13
2020-08-14 12:40:07 PM,2020-08-14 12:41:46 PM,30389,99,-53
2020-08-14 4:47:14 PM,2020-08-14 4:47:14 PM,30385,0,-77
2020-08-14 4:52:39 PM,2020-08-14 4:53:28 PM,30389,49,-54
2020-08-14 4:52:57 PM,2020-08-14 4:52:57 PM,30385,0,-82
2020-08-14 4:54:45 PM,2020-08-14 4:54:50 PM,30385,5,3
2020-08-14 5:02:14 PM,2020-08-14 5:06:08 PM,30385,234,-71
2020-08-14 5:08:25 PM,2020-08-14 5:08:25 PM,30385,0,-82
2020-08-14 5:11:27 PM,2020-08-14 5:11:27 PM,30385,0,-85
2020-08-14 5:13:00 PM,2020-08-14 5:13:27 PM,30385,27,1
2020-08-14 5:14:33 PM,2020-08-14 5:14:33 PM,30385,0,-84
2020-08-14 5:23:26 PM,2020-08-14 5:23:26 PM,30390,0,-86
2020-08-14 5:24:34 PM,2020-08-14 5:24:34 PM,30390,0,-80
2020-08-14 5:27:10 PM,2020-08-14 5:27:13 PM,30385,3,44
2020-08-14 5:27:13 PM,2020-08-14 5:29:26 PM,30389,133,-68
2020-08-14 5:34:36 PM,2020-08-14 5:34:58 PM,30385,22,1
2020-08-14 5:33:43 PM,2020-08-14 5:46:13 PM,30389,750,-77
2020-08-14 5:46:42 PM,2020-08-14 5:46:57 PM,30385,15,-33
2020-08-15 12:55:37 AM,2020-08-15 12:56:38 AM,30389,61,-34
2020-08-15 12:56:47 AM,2020-08-15 12:56:47 AM,30385,0,-84
2020-08-15 12:58:41 AM,2020-08-15 12:59:42 AM,30385,61,-62
2020-08-15 1:20:11 AM,2020-08-15 1:20:11 AM,30390,0,-79
2020-08-15 1:22:43 AM,2020-08-15 1:24:57 AM,30389,134,-57
2020-08-15 1:26:20 AM,2020-08-15 1:27:18 AM,30389,58,-47
2020-08-15 1:30:38 AM,2020-08-15 1:31:35 AM,30385,57,-19
2020-08-15 1:30:55 AM,2020-08-15 1:34:33 AM,30389,218,-62
2020-08-15 1:37:22 AM,2020-08-15 1:37:22 AM,30390,0,-87
2020-08-15 1:38:22 AM,2020-08-15 1:39:49 AM,30385,87,-67
2020-08-15 1:42:31 AM,2020-08-15 1:42:31 AM,30390,0,-79
2020-08-15 1:43:38 AM,2020-08-15 1:43:47 AM,30385,9,1
2020-08-15 3:08:31 AM,2020-08-15 3:08:31 AM,30390,0,-84
2020-08-15 3:52:31 AM,2020-08-15 3:52:31 AM,30390,0,-84
2020-08-15 3:52:21 AM,2020-08-15 3:53:33 AM,30389,72,-57
2020-08-15 6:06:24 AM,2020-08-15 6:06:24 AM,30390,0,-84
2020-08-15 6:12:00 AM,2020-08-15 6:12:00 AM,30390,0,-85
2020-08-15 11:34:40 AM,2020-08-15 11:35:28 AM,30390,48,4
2020-08-15 11:37:03 AM,2020-08-15 11:37:06 AM,30390,3,45
2020-08-15 11:38:28 AM,2020-08-15 11:38:52 AM,30390,24,-20
2020-08-15 11:42:11 AM,2020-08-15 11:43:44 AM,30390,93,-40
2020-08-15 11:46:04 AM,2020-08-15 11:46:04 AM,30390,0,-84
2020-08-15 11:49:13 AM,2020-08-15 11:49:19 AM,30390,6,3
2020-08-15 11:50:48 AM,2020-08-15 11:51:36 AM,30390,48,51
2020-08-15 12:52:18 PM,2020-08-15 12:52:18 PM,30390,0,-82
2020-08-15 12:57:13 PM,2020-08-15 12:57:13 PM,30390,0,-82
2020-08-15 1:22:02 PM,2020-08-15 1:22:20 PM,30390,18,45
2020-08-15 1:42:05 PM,2020-08-15 1:42:23 PM,30389,18,44
2020-08-15 1:43:31 PM,2020-08-15 1:43:40 PM,30389,9,4
2020-08-15 1:46:17 PM,2020-08-15 1:46:17 PM,30390,0,-81
2020-08-15 1:47:25 PM,2020-08-15 1:48:34 PM,30389,69,-58
2020-08-15 1:58:10 PM,2020-08-15 1:58:10 PM,30390,0,-83
2020-08-15 1:58:20 PM,2020-08-15 1:59:57 PM,30389,97,-64
2020-08-15 2:01:47 PM,2020-08-15 2:02:47 PM,30390,60,-48
2020-08-15 2:02:43 PM,2020-08-15 2:02:46 PM,30389,3,50
2020-08-15 2:45:33 PM,2020-08-15 2:45:33 PM,30385,0,-84
2020-08-15 6:03:16 PM,2020-08-15 6:03:16 PM,30389,0,-83
2020-08-15 6:11:10 PM,2020-08-15 6:11:13 PM,30390,3,44
2020-08-15 6:52:04 PM,2020-08-15 6:52:10 PM,30390,6,45
2020-08-15 7:18:35 PM,2020-08-15 7:19:23 PM,30390,48,-53
2020-08-15 7:21:12 PM,2020-08-15 7:21:12 PM,30390,0,-83
2020-08-15 7:22:19 PM,2020-08-15 7:22:25 PM,30389,6,2
2020-08-15 7:24:23 PM,2020-08-15 7:24:26 PM,30389,3,45
2020-08-15 7:30:48 PM,2020-08-15 7:30:48 PM,30390,0,-82
2020-08-15 11:26:01 PM,2020-08-15 11:26:01 PM,30390,0,-83
2020-08-15 11:32:09 PM,2020-08-15 11:32:09 PM,30389,0,-82
2020-08-15 11:34:49 PM,2020-08-15 11:34:55 PM,30389,6,16
2020-08-15 11:58:10 PM,2020-08-15 11:58:34 PM,30389,24,45
2020-08-15 11:59:19 PM,2020-08-16 12:00:13 AM,30390,54,45
2020-08-16 1:20:22 AM,2020-08-16 1:20:22 AM,30390,0,-85
2020-08-16 1:48:43 AM,2020-08-16 1:49:49 AM,30390,66,-40
2020-08-16 1:51:31 AM,2020-08-16 1:51:34 AM,30390,3,44
2020-08-16 1:52:40 AM,2020-08-16 1:53:28 AM,30390,48,-20
2020-08-16 2:07:30 AM,2020-08-16 2:07:30 AM,30390,0,-85
2020-08-16 2:14:31 AM,2020-08-16 2:14:54 AM,30390,23,-46
2020-08-16 4:52:05 AM,2020-08-16 4:52:05 AM,30385,0,-85
2020-08-16 5:09:21 AM,2020-08-16 5:09:57 AM,30389,36,-42
2020-08-16 5:58:04 AM,2020-08-16 5:58:28 AM,30385,24,-19
2020-08-16 12:23:04 PM,2020-08-16 12:23:25 PM,30390,21,-17
2020-08-16 4:21:32 PM,2020-08-16 4:21:53 PM,30390,21,-21
2020-08-16 4:47:46 PM,2020-08-16 4:48:16 PM,30390,30,-57
2020-08-16 6:37:39 PM,2020-08-16 6:37:39 PM,30390,0,-86
2020-08-16 6:43:22 PM,2020-08-16 6:43:25 PM,30385,3,44
2020-08-16 6:46:17 PM,2020-08-16 6:46:20 PM,30385,3,49
2020-08-16 10:43:36 PM,2020-08-16 10:46:41 PM,30390,185,-54
2020-08-17 1:23:10 AM,2020-08-17 1:23:13 AM,30385,3,50
2020-08-17 12:15:34 PM,2020-08-17 12:15:56 PM,30390,22,-44
2020-08-17 3:59:10 PM,2020-08-17 3:59:59 PM,30389,49,-51
2020-08-17 7:38:12 PM,2020-08-17 7:39:21 PM,30380,69,-48
2020-08-17 7:48:20 PM,2020-08-17 7:48:20 PM,30390,0,-78
2020-08-17 7:53:57 PM,2020-08-17 7:53:57 PM,30390,0,-82
2020-08-17 9:05:29 PM,2020-08-17 9:06:20 PM,30385,51,3
2020-08-17 11:56:06 PM,2020-08-17 11:56:06 PM,30390,0,-83
2020-08-18 12:32:21 AM,2020-08-18 12:32:21 AM,30390,0,-72
2020-08-18 12:33:33 AM,2020-08-18 12:33:33 AM,30390,0,-85
2020-08-18 1:06:11 AM,2020-08-18 1:06:35 AM,30390,24,2
2020-08-18 2:30:13 AM,2020-08-18 2:30:16 AM,30390,3,45
2020-08-18 2:45:18 AM,2020-08-18 2:46:13 AM,30390,55,-54
2020-08-18 2:50:46 AM,2020-08-18 2:50:53 AM,30390,7,46
2020-08-18 2:59:47 AM,2020-08-18 3:00:45 AM,30390,58,0
2020-08-18 3:02:30 AM,2020-08-18 3:05:18 AM,30390,168,-52
2020-08-18 3:06:21 AM,2020-08-18 3:06:21 AM,30390,0,-83
2020-08-18 3:24:21 AM,2020-08-18 3:24:21 AM,30390,0,-83
2020-08-18 3:31:45 AM,2020-08-18 3:32:28 AM,30385,43,4
2020-08-18 3:31:57 AM,2020-08-18 3:33:09 AM,30390,72,-57
2020-08-18 3:43:00 AM,2020-08-18 3:43:15 AM,30390,15,-28
2020-08-18 3:51:38 AM,2020-08-18 3:51:38 AM,30390,0,-82
2020-08-18 4:02:12 AM,2020-08-18 4:02:30 AM,30390,18,-19
2020-08-18 4:03:30 AM,2020-08-18 4:04:57 AM,30390,87,-67
2020-08-18 4:05:12 AM,2020-08-18 4:05:12 AM,30385,0,-81
2020-08-18 5:47:32 AM,2020-08-18 5:47:44 AM,30390,12,2
2020-08-18 7:07:17 AM,2020-08-18 7:07:17 AM,30385,0,-81
2020-08-18 7:28:39 AM,2020-08-18 7:28:39 AM,30385,0,-80
2020-08-18 7:31:48 AM,2020-08-18 7:31:51 AM,30385,3,44
2020-08-18 8:55:58 AM,2020-08-18 8:55:58 AM,30385,0,-81
2020-08-18 10:24:06 AM,2020-08-18 10:24:06 AM,30390,0,-79
2020-08-18 10:35:27 AM,2020-08-18 10:35:39 AM,30390,12,5
2020-08-18 10:49:39 AM,2020-08-18 10:49:48 AM,30390,9,3
2020-08-18 10:52:49 AM,2020-08-18 10:52:58 AM,30390,9,2
2020-08-18 10:55:18 AM,2020-08-18 10:55:18 AM,30390,0,-83
2020-08-18 11:01:15 AM,2020-08-18 11:01:27 AM,30390,12,4
2020-08-18 11:02:33 AM,2020-08-18 11:02:33 AM,30390,0,-78
2020-08-18 11:07:39 AM,2020-08-18 11:07:54 AM,30385,15,44
2020-08-18 11:09:20 AM,2020-08-18 11:09:20 AM,30385,0,-85
2020-08-18 11:11:19 AM,2020-08-18 11:11:22 AM,30385,3,43
2020-08-18 11:23:29 AM,2020-08-18 11:23:29 AM,30385,0,-84
2020-08-18 11:28:22 AM,2020-08-18 11:28:52 AM,30385,30,47
2020-08-18 11:45:07 AM,2020-08-18 11:45:13 AM,30390,6,53
2020-08-18 11:50:57 AM,2020-08-18 11:50:57 AM,30385,0,-87
2020-08-18 12:06:18 PM,2020-08-18 12:07:36 PM,30385,78,-47
2020-08-18 12:48:34 PM,2020-08-18 12:49:55 PM,30385,81,-20
2020-08-18 12:57:11 PM,2020-08-18 1:00:38 PM,30385,207,-75
2020-08-18 1:03:08 PM,2020-08-18 1:03:08 PM,30385,0,-85
2020-08-18 1:15:43 PM,2020-08-18 1:16:28 PM,30385,45,44
2020-08-18 1:36:39 PM,2020-08-18 1:36:39 PM,30385,0,-83
2020-08-18 1:37:42 PM,2020-08-18 1:37:42 PM,30385,0,-83
2020-08-18 1:46:34 PM,2020-08-18 1:48:36 PM,30389,122,-58
2020-08-18 1:47:36 PM,2020-08-18 1:48:57 PM,30385,81,-39
2020-08-18 1:50:36 PM,2020-08-18 1:50:36 PM,30385,0,-83
2020-08-18 1:51:04 PM,2020-08-18 1:51:25 PM,30389,21,-37
2020-08-18 1:51:57 PM,2020-08-18 1:52:57 PM,30385,60,-58
2020-08-18 1:53:25 PM,2020-08-18 1:53:25 PM,30389,0,-81
2020-08-18 1:54:21 PM,2020-08-18 1:54:21 PM,30385,0,-83
2020-08-18 1:55:25 PM,2020-08-18 1:55:34 PM,30385,9,45
2020-08-18 1:57:13 PM,2020-08-18 1:57:19 PM,30385,6,2
2020-08-18 1:58:23 PM,2020-08-18 1:58:41 PM,30385,18,2
2020-08-18 2:00:18 PM,2020-08-18 2:00:39 PM,30385,21,44
2020-08-18 2:01:30 PM,2020-08-18 2:01:30 PM,30389,0,-81
2020-08-18 2:01:45 PM,2020-08-18 2:02:42 PM,30385,57,2
2020-08-18 2:03:10 PM,2020-08-18 2:04:07 PM,30390,57,5
2020-08-18 2:06:06 PM,2020-08-18 2:06:06 PM,30390,0,-82
2020-08-18 2:09:42 PM,2020-08-18 2:09:42 PM,30390,0,-80
2020-08-18 2:12:03 PM,2020-08-18 2:12:21 PM,30385,18,-18
2020-08-18 2:13:42 PM,2020-08-18 2:13:42 PM,30385,0,-84
2020-08-18 2:24:42 PM,2020-08-18 2:24:42 PM,30385,0,-83
2020-08-18 4:11:13 PM,2020-08-18 4:12:23 PM,30385,70,-59
2020-08-18 4:32:59 PM,2020-08-18 4:32:59 PM,30389,0,-84
2020-08-18 4:55:03 PM,2020-08-18 4:55:03 PM,30389,0,-85
2020-08-18 6:04:05 PM,2020-08-18 6:04:11 PM,30390,6,45
2020-08-18 6:13:55 PM,2020-08-18 6:14:56 PM,30390,61,-49
2020-08-18 9:31:24 PM,2020-08-18 9:31:24 PM,30390,0,-78
2020-08-18 9:33:25 PM,2020-08-18 9:33:28 PM,30390,3,49
2020-08-18 9:35:15 PM,2020-08-18 9:35:15 PM,30390,0,-81
2020-08-18 9:42:38 PM,2020-08-18 9:42:38 PM,30390,0,-84
2020-08-18 9:45:32 PM,2020-08-18 9:45:56 PM,30390,24,1
2020-08-18 9:50:25 PM,2020-08-18 9:51:30 PM,30390,65,2
2020-08-19 12:32:28 AM,2020-08-19 12:32:58 AM,30389,30,49
2020-08-19 12:33:43 AM,2020-08-19 12:34:22 AM,30390,39,-67
2020-08-19 12:36:05 AM,2020-08-19 12:37:42 AM,30390,97,-63
2020-08-19 12:45:40 AM,2020-08-19 12:45:55 AM,30390,15,47
2020-08-19 12:47:57 AM,2020-08-19 12:47:57 AM,30390,0,-73
2020-08-19 2:06:17 AM,2020-08-19 2:06:17 AM,30390,0,-73
2020-08-19 2:25:39 AM,2020-08-19 2:25:45 AM,30390,6,3
2020-08-19 2:28:03 AM,2020-08-19 2:28:24 AM,30390,21,7
2020-08-19 2:29:28 AM,2020-08-19 2:29:28 AM,30390,0,-78
2020-08-19 3:07:15 AM,2020-08-19 3:07:15 AM,30390,0,-83
2020-08-19 3:12:00 AM,2020-08-19 3:12:51 AM,30390,51,-34
2020-08-19 3:13:54 AM,2020-08-19 3:13:54 AM,30390,0,-84
2020-08-19 3:17:18 AM,2020-08-19 3:17:18 AM,30390,0,-82
2020-08-19 3:37:07 AM,2020-08-19 3:37:26 AM,30390,19,49
2020-08-19 3:56:33 AM,2020-08-19 3:56:33 AM,30390,0,-79
2020-08-19 8:42:09 AM,2020-08-19 8:42:09 AM,30385,0,-82
2020-08-19 5:10:11 PM,2020-08-19 5:10:56 PM,30389,45,-29
2020-08-19 10:44:40 PM,2020-08-19 10:44:58 PM,30390,18,-38
2020-08-20 2:49:31 AM,2020-08-20 2:49:34 AM,30380,3,52
2020-08-20 3:01:07 AM,2020-08-20 3:01:07 AM,30390,0,-84
2020-08-20 5:56:41 AM,2020-08-20 5:56:41 AM,30385,0,-81
2020-08-20 5:56:46 AM,2020-08-20 5:57:58 AM,30390,72,-63
2020-08-20 6:37:17 AM,2020-08-20 6:37:32 AM,30385,15,3
2020-08-20 6:37:35 AM,2020-08-20 6:37:44 AM,30390,9,10
2020-08-20 7:40:11 AM,2020-08-20 7:40:54 AM,30390,43,-52
2020-08-20 3:11:16 PM,2020-08-20 3:11:55 PM,30385,39,44
2020-08-20 3:12:55 PM,2020-08-20 3:13:37 PM,30385,42,-30
2020-08-20 3:15:22 PM,2020-08-20 3:15:22 PM,30385,0,-75
2020-08-20 3:16:26 PM,2020-08-20 3:16:26 PM,30385,0,-83
2020-08-20 3:21:43 PM,2020-08-20 3:22:47 PM,30385,64,-47
2020-08-20 3:21:48 PM,2020-08-20 3:22:33 PM,30389,45,-47
2020-08-20 3:27:38 PM,2020-08-20 3:28:01 PM,30385,23,46
2020-08-20 3:29:58 PM,2020-08-20 3:30:13 PM,30389,15,-11
2020-08-20 3:33:00 PM,2020-08-20 3:33:00 PM,30385,0,-83
2020-08-20 4:19:16 PM,2020-08-20 4:19:22 PM,30389,6,3
2020-08-20 4:24:46 PM,2020-08-20 4:24:46 PM,30389,0,-84
2020-08-20 4:17:09 PM,2020-08-20 4:27:08 PM,30385,599,-78
2020-08-20 4:25:46 PM,2020-08-20 4:28:18 PM,30389,152,-63
2020-08-20 4:29:19 PM,2020-08-20 4:34:43 PM,30389,324,-77
2020-08-20 4:34:34 PM,2020-08-20 4:35:56 PM,30385,82,-67
2020-08-20 4:36:37 PM,2020-08-20 4:37:34 PM,30389,57,42
2020-08-20 4:40:40 PM,2020-08-20 4:40:58 PM,30389,18,-32
2020-08-20 4:42:49 PM,2020-08-20 4:42:52 PM,30389,3,54
2020-08-20 4:47:07 PM,2020-08-20 4:47:19 PM,30389,12,45
2020-08-20 4:49:07 PM,2020-08-20 4:50:03 PM,30389,56,46
2020-08-20 5:08:52 PM,2020-08-20 5:08:52 PM,30385,0,-82
2020-08-20 5:12:31 PM,2020-08-20 5:12:43 PM,30385,12,44
2020-08-20 8:41:26 PM,2020-08-20 8:42:17 PM,30385,51,-41
2020-08-20 8:43:53 PM,2020-08-20 8:45:06 PM,30390,73,-61
2020-08-20 9:59:25 PM,2020-08-20 9:59:28 PM,30385,3,42
2020-08-20 10:06:34 PM,2020-08-20 10:06:34 PM,30385,0,-83
2020-08-20 10:16:13 PM,2020-08-20 10:16:13 PM,30385,0,-84
2020-08-20 10:19:29 PM,2020-08-20 10:19:29 PM,30385,0,-83
2020-08-21 12:14:09 AM,2020-08-21 12:15:21 AM,30389,72,-42
2020-08-21 1:54:28 AM,2020-08-21 1:54:28 AM,30385,0,-84
2020-08-21 1:55:35 AM,2020-08-21 1:55:35 AM,30385,0,-84
2020-08-21 1:59:31 AM,2020-08-21 1:59:58 AM,30385,27,45
2020-08-21 2:23:39 AM,2020-08-21 2:23:39 AM,30390,0,-77
2020-08-21 2:32:33 AM,2020-08-21 2:32:36 AM,30390,3,48
2020-08-21 2:33:40 AM,2020-08-21 2:37:51 AM,30390,251,-72
2020-08-21 2:38:51 AM,2020-08-21 2:38:51 AM,30390,0,-81
2020-08-21 3:23:07 AM,2020-08-21 3:24:31 AM,30390,84,-59
2020-08-21 3:26:19 AM,2020-08-21 3:26:31 AM,30390,12,43
2020-08-21 3:28:29 AM,2020-08-21 3:28:38 AM,30390,9,-19
2020-08-21 3:29:47 AM,2020-08-21 3:29:47 AM,30390,0,-82
2020-08-21 3:41:12 AM,2020-08-21 3:41:45 AM,30390,33,-29
2020-08-21 3:48:39 AM,2020-08-21 3:54:44 AM,30390,365,-75
2020-08-21 3:58:04 AM,2020-08-21 3:58:25 AM,30385,21,-21
2020-08-21 3:56:14 AM,2020-08-21 4:00:39 AM,30390,265,-71
2020-08-21 4:01:04 AM,2020-08-21 4:01:04 AM,30385,0,-79
2020-08-21 4:02:16 AM,2020-08-21 4:02:25 AM,30385,9,5
2020-08-21 4:03:39 AM,2020-08-21 4:03:39 AM,30390,0,-83
2020-08-21 4:06:24 AM,2020-08-21 4:06:36 AM,30390,12,4
2020-08-21 4:13:19 AM,2020-08-21 4:14:28 AM,30385,69,-18
2020-08-21 4:21:24 AM,2020-08-21 4:21:54 AM,30389,30,-19
2020-08-21 4:21:46 AM,2020-08-21 4:23:07 AM,30385,81,3
2020-08-21 4:24:13 AM,2020-08-21 4:24:31 AM,30385,18,-19
2020-08-21 4:26:01 AM,2020-08-21 4:26:01 AM,30385,0,-79
2020-08-21 4:45:12 AM,2020-08-21 4:45:12 AM,30390,0,-82
2020-08-21 4:47:57 AM,2020-08-21 4:48:12 AM,30390,15,-30
2020-08-21 4:48:22 AM,2020-08-21 4:48:22 AM,30385,0,-82
2020-08-21 4:49:58 AM,2020-08-21 4:49:58 AM,30385,0,-79
2020-08-21 4:49:51 AM,2020-08-21 4:51:26 AM,30390,95,-32
2020-08-21 4:54:02 AM,2020-08-21 4:54:53 AM,30390,51,1
2020-08-21 4:56:19 AM,2020-08-21 4:56:49 AM,30385,30,7
2020-08-21 4:56:10 AM,2020-08-21 4:58:23 AM,30390,133,-64
2020-08-21 4:59:41 AM,2020-08-21 5:01:24 AM,30390,103,-40
2020-08-21 5:03:57 AM,2020-08-21 5:03:57 AM,30385,0,-82
2020-08-21 5:04:13 AM,2020-08-21 5:04:13 AM,30390,0,-82
2020-08-21 5:07:36 AM,2020-08-21 5:07:36 AM,30385,0,-77
2020-08-21 5:07:45 AM,2020-08-21 5:08:21 AM,30390,36,-43
2020-08-21 5:09:42 AM,2020-08-21 5:09:42 AM,30385,0,-82
2020-08-21 5:10:09 AM,2020-08-21 5:10:21 AM,30390,12,45
2020-08-21 5:11:57 AM,2020-08-21 5:12:42 AM,30390,45,-52
2020-08-21 5:16:46 AM,2020-08-21 5:17:37 AM,30390,51,-36
2020-08-21 5:17:39 AM,2020-08-21 5:18:36 AM,30385,57,-17
2020-08-21 5:18:57 AM,2020-08-21 5:20:04 AM,30390,67,2
2020-08-21 5:23:32 AM,2020-08-21 5:24:09 AM,30385,37,43
2020-08-21 5:26:52 AM,2020-08-21 5:27:16 AM,30385,24,-45
2020-08-21 5:30:08 AM,2020-08-21 5:33:33 AM,30389,205,-73
2020-08-21 5:34:22 AM,2020-08-21 5:34:22 AM,30385,0,-85
2020-08-21 5:55:55 AM,2020-08-21 5:55:58 AM,30385,3,48
2020-08-21 5:58:31 AM,2020-08-21 6:00:30 AM,30390,119,-53
2020-08-21 6:00:46 AM,2020-08-21 6:00:55 AM,30385,9,45
2020-08-21 6:21:32 AM,2020-08-21 6:21:32 AM,30390,0,-81
2020-08-21 6:23:17 AM,2020-08-21 6:23:47 AM,30390,30,-17
2020-08-21 6:25:09 AM,2020-08-21 6:25:12 AM,30390,3,42
2020-08-21 6:26:30 AM,2020-08-21 6:28:55 AM,30390,145,-64
2020-08-21 6:30:03 AM,2020-08-21 6:30:09 AM,30390,6,7
2020-08-21 6:33:58 AM,2020-08-21 6:34:01 AM,30390,3,44
2020-08-21 6:38:28 AM,2020-08-21 6:39:59 AM,30389,91,-56
2020-08-21 6:46:27 AM,2020-08-21 6:49:30 AM,30390,183,-54
2020-08-21 6:51:02 AM,2020-08-21 6:52:11 AM,30390,69,-41
2020-08-21 7:04:19 AM,2020-08-21 7:04:58 AM,30390,39,-29
2020-08-21 7:06:12 AM,2020-08-21 7:06:18 AM,30390,6,45
2020-08-21 7:08:54 AM,2020-08-21 7:09:00 AM,30390,6,48
2020-08-21 7:10:57 AM,2020-08-21 7:11:30 AM,30390,33,-47
2020-08-21 7:12:51 AM,2020-08-21 7:13:39 AM,30390,48,-31
2020-08-21 7:15:27 AM,2020-08-21 7:17:36 AM,30390,129,-68
2020-08-21 7:20:06 AM,2020-08-21 7:21:42 AM,30390,96,-66
2020-08-21 7:24:14 AM,2020-08-21 7:24:26 AM,30390,12,46
2020-08-21 7:29:33 AM,2020-08-21 7:30:48 AM,30390,75,-19
2020-08-21 7:33:07 AM,2020-08-21 7:33:13 AM,30390,6,43
2020-08-21 7:35:54 AM,2020-08-21 7:39:51 AM,30390,237,-74
2020-08-21 7:41:00 AM,2020-08-21 7:41:48 AM,30390,48,-28
2020-08-21 9:14:08 AM,2020-08-21 9:14:08 AM,30385,0,-82
2020-08-21 9:17:12 AM,2020-08-21 9:17:19 AM,30385,7,6
2020-08-21 9:20:58 AM,2020-08-21 9:21:13 AM,30385,15,-19
2020-08-21 11:13:44 AM,2020-08-21 11:13:56 AM,30389,12,46
2020-08-21 11:16:30 AM,2020-08-21 11:16:30 AM,30390,0,-82
2020-08-21 11:17:36 AM,2020-08-21 11:18:57 AM,30390,81,-40
2020-08-21 11:18:03 AM,2020-08-21 11:19:57 AM,30389,114,-60
2020-08-21 11:23:43 AM,2020-08-21 11:23:43 AM,30390,0,-82
2020-08-21 11:26:03 AM,2020-08-21 11:26:03 AM,30390,0,-84
2020-08-21 11:30:18 AM,2020-08-21 11:30:18 AM,30390,0,-84
2020-08-21 11:33:06 AM,2020-08-21 11:33:09 AM,30390,3,43
2020-08-21 11:36:12 AM,2020-08-21 11:38:48 AM,30390,156,-71
2020-08-21 11:41:15 AM,2020-08-21 11:48:30 AM,30390,435,-77
2020-08-21 11:49:36 AM,2020-08-21 11:50:37 AM,30390,61,-42
2020-08-21 11:51:58 AM,2020-08-21 11:52:43 AM,30390,45,-59
2020-08-21 11:53:46 AM,2020-08-21 11:53:46 AM,30390,0,-85
2020-08-21 11:55:15 AM,2020-08-21 11:55:54 AM,30390,39,-47
2020-08-21 11:58:27 AM,2020-08-21 11:59:00 AM,30390,33,47
2020-08-21 12:00:33 PM,2020-08-21 12:00:33 PM,30390,0,-79
2020-08-21 12:02:51 PM,2020-08-21 12:02:54 PM,30390,3,47
2020-08-21 12:02:52 PM,2020-08-21 12:03:49 PM,30389,57,-58
2020-08-21 12:04:59 PM,2020-08-21 12:05:07 PM,30389,8,7
2020-08-21 12:38:33 PM,2020-08-21 12:40:07 PM,30389,94,-61
2020-08-21 1:24:20 PM,2020-08-21 1:25:54 PM,30389,94,-69
2020-08-21 1:24:49 PM,2020-08-21 1:25:43 PM,30385,54,-34
2020-08-21 1:28:06 PM,2020-08-21 1:28:06 PM,30389,0,-87
2020-08-21 1:30:35 PM,2020-08-21 1:32:17 PM,30385,102,-61
2020-08-21 1:42:04 PM,2020-08-21 1:42:16 PM,30389,12,1
2020-08-21 1:42:23 PM,2020-08-21 1:46:20 PM,30385,237,-77
2020-08-21 2:15:19 PM,2020-08-21 2:15:22 PM,30389,3,43
2020-08-21 6:31:16 PM,2020-08-21 6:32:47 PM,30389,91,-69
2020-08-22 12:53:42 PM,2020-08-22 12:53:42 PM,30385,0,-85
2020-08-22 1:01:55 PM,2020-08-22 1:01:55 PM,30385,0,-83
2020-08-22 1:02:55 PM,2020-08-22 1:03:19 PM,30385,24,2
2020-08-22 1:13:19 PM,2020-08-22 1:13:19 PM,30385,0,-84
2020-08-22 1:16:41 PM,2020-08-22 1:16:41 PM,30385,0,-79
2020-08-22 1:19:10 PM,2020-08-22 1:19:10 PM,30385,0,-83
2020-08-22 1:20:58 PM,2020-08-22 1:21:35 PM,30390,37,45
2020-08-22 1:28:18 PM,2020-08-22 1:28:18 PM,30390,0,-78
2020-08-22 1:31:35 PM,2020-08-22 1:31:47 PM,30385,12,46
2020-08-22 1:33:03 PM,2020-08-22 1:33:43 PM,30390,40,4
2020-08-22 1:36:04 PM,2020-08-22 1:36:13 PM,30390,9,46
2020-08-22 1:36:58 PM,2020-08-22 1:36:58 PM,30385,0,-85
2020-08-22 1:38:28 PM,2020-08-22 1:38:49 PM,30390,21,45
2020-08-22 1:38:31 PM,2020-08-22 1:38:31 PM,30385,0,-84
2020-08-22 1:42:41 PM,2020-08-22 1:42:44 PM,30385,3,48
2020-08-22 1:44:42 PM,2020-08-22 1:44:48 PM,30385,6,46
2020-08-22 1:49:49 PM,2020-08-22 1:49:58 PM,30385,9,3
2020-08-22 1:51:32 PM,2020-08-22 1:51:32 PM,30390,0,-82
2020-08-22 1:52:44 PM,2020-08-22 1:52:44 PM,30385,0,-83
2020-08-22 1:53:00 PM,2020-08-22 1:53:00 PM,30390,0,-82
2020-08-22 1:54:18 PM,2020-08-22 1:54:24 PM,30385,6,8
2020-08-22 1:55:09 PM,2020-08-22 1:55:09 PM,30390,0,-82
